"","ID","LMT_Date","Age","Sex","Year","site","dist_hub","Stage"
"1954",9532,2022-03-22,"Adult","Male",2022,"GA",1462.31179273794,"1Pre_Hunt"
"1955",9532,2022-03-23,"Adult","Male",2022,"GA",1502.58818340243,"1Pre_Hunt"
"1956",9532,2022-03-24,"Adult","Male",2022,"GA",1771.00850037805,"1Pre_Hunt"
"1957",9532,2022-03-25,"Adult","Male",2022,"GA",1713.46577334875,"1Pre_Hunt"
"1958",9532,2022-03-26,"Adult","Male",2022,"GA",1512.12021295177,"1Pre_Hunt"
"1959",9532,2022-03-27,"Adult","Male",2022,"GA",1156.69788073662,"1Pre_Hunt"
"1960",9532,2022-03-28,"Adult","Male",2022,"GA",1131.9037477239,"1Pre_Hunt"
"1961",9532,2022-03-29,"Adult","Male",2022,"GA",1050.24971439747,"1Pre_Hunt"
"1962",9532,2022-03-30,"Adult","Male",2022,"GA",1440.48926268701,"1Pre_Hunt"
"1963",9532,2022-03-31,"Adult","Male",2022,"GA",1146.04298702077,"1Pre_Hunt"
"1964",9532,2022-04-01,"Adult","Male",2022,"GA",1039.67255415491,"1Pre_Hunt"
"1965",9532,2022-04-02,"Adult","Male",2022,"GA",1790.44440179169,"1Pre_Hunt"
"1966",9532,2022-04-03,"Adult","Male",2022,"GA",1053.89349418977,"1Pre_Hunt"
"1967",9532,2022-04-04,"Adult","Male",2022,"GA",1049.94249953539,"1Pre_Hunt"
"1968",9532,2022-04-05,"Adult","Male",2022,"GA",1162.52989355996,"1Pre_Hunt"
"1969",9532,2022-04-06,"Adult","Male",2022,"GA",900.664916125091,"1Pre_Hunt"
"1970",9532,2022-04-07,"Adult","Male",2022,"GA",905.204633945886,"1Pre_Hunt"
"1971",9532,2022-04-08,"Adult","Male",2022,"GA",935.339287646222,"1Pre_Hunt"
"1972",9532,2022-04-09,"Adult","Male",2022,"GA",1254.54796469495,"2Hunt"
"1973",9532,2022-04-10,"Adult","Male",2022,"GA",1776.51745081183,"2Hunt"
"1974",9532,2022-04-11,"Adult","Male",2022,"GA",1073.43720417571,"2Hunt"
"1975",9532,2022-04-12,"Adult","Male",2022,"GA",873.665839275082,"2Hunt"
"1976",9532,2022-04-13,"Adult","Male",2022,"GA",232.987530065696,"2Hunt"
"1977",9532,2022-04-14,"Adult","Male",2022,"GA",851.433243436089,"2Hunt"
"1978",9532,2022-04-15,"Adult","Male",2022,"GA",1209.12041317008,"2Hunt"
"1979",9532,2022-04-16,"Adult","Male",2022,"GA",691.770496029104,"2Hunt"
"1980",9532,2022-04-17,"Adult","Male",2022,"GA",1095.15143983819,"2Hunt"
"1981",9532,2022-04-18,"Adult","Male",2022,"GA",1243.32108493081,"2Hunt"
"1982",9532,2022-04-19,"Adult","Male",2022,"GA",1303.12130647833,"2Hunt"
"1983",9532,2022-04-20,"Adult","Male",2022,"GA",1027.39242405149,"2Hunt"
"1984",9532,2022-04-21,"Adult","Male",2022,"GA",1118.44070356995,"2Hunt"
"1985",9532,2022-04-22,"Adult","Male",2022,"GA",958.218586208461,"2Hunt"
"1986",9532,2022-04-23,"Adult","Male",2022,"GA",754.929729562639,"2Hunt"
"1987",9532,2022-04-24,"Adult","Male",2022,"GA",395.242487308276,"2Hunt"
"1988",9532,2022-04-25,"Adult","Male",2022,"GA",654.184423115541,"2Hunt"
"1989",9532,2022-04-26,"Adult","Male",2022,"GA",645.970820369275,"2Hunt"
"1990",9532,2022-04-27,"Adult","Male",2022,"GA",244.68791323159,"2Hunt"
"1991",9532,2022-04-28,"Adult","Male",2022,"GA",550.844215804593,"2Hunt"
"1992",9532,2022-04-29,"Adult","Male",2022,"GA",505.565603805729,"2Hunt"
"1993",9532,2022-04-30,"Adult","Male",2022,"GA",378.184472849377,"2Hunt"
"1994",9532,2022-05-01,"Adult","Male",2022,"GA",421.487075282036,"2Hunt"
"1995",9532,2022-05-02,"Adult","Male",2022,"GA",223.188238126677,"2Hunt"
"1996",9532,2022-05-03,"Adult","Male",2022,"GA",402.947034972264,"2Hunt"
"1997",9532,2022-05-04,"Adult","Male",2022,"GA",227.695158442217,"2Hunt"
"1998",9532,2022-05-05,"Adult","Male",2022,"GA",308.51619227114,"2Hunt"
"1999",9532,2022-05-06,"Adult","Male",2022,"GA",451.748301903561,"2Hunt"
"2000",9532,2022-05-07,"Adult","Male",2022,"GA",783.226240891201,"2Hunt"
"2001",9532,2022-05-08,"Adult","Male",2022,"GA",626.648029068407,"2Hunt"
"2002",9532,2022-05-09,"Adult","Male",2022,"GA",453.250678671709,"2Hunt"
"2003",9532,2022-05-10,"Adult","Male",2022,"GA",639.523161070656,"2Hunt"
"2004",9532,2022-05-11,"Adult","Male",2022,"GA",1530.17571210726,"2Hunt"
"2005",9532,2022-05-12,"Adult","Male",2022,"GA",1490.53854640272,"2Hunt"
"2006",9532,2022-05-13,"Adult","Male",2022,"GA",692.98135243375,"2Hunt"
"2007",9532,2022-05-14,"Adult","Male",2022,"GA",273.399339087451,"2Hunt"
"2008",9532,2022-05-15,"Adult","Male",2022,"GA",294.06661534544,"2Hunt"
"2009",9532,2022-05-16,"Adult","Male",2022,"GA",323.468530323774,"3Post_Hunt"
"2010",9532,2022-05-17,"Adult","Male",2022,"GA",443.007705758034,"3Post_Hunt"
"2011",9532,2022-05-18,"Adult","Male",2022,"GA",1354.13593517516,"3Post_Hunt"
"2012",9532,2022-05-19,"Adult","Male",2022,"GA",875.069165637482,"3Post_Hunt"
"2013",9532,2022-05-20,"Adult","Male",2022,"GA",373.572795197474,"3Post_Hunt"
"2014",9532,2022-05-21,"Adult","Male",2022,"GA",422.366657673279,"3Post_Hunt"
"2015",9532,2022-05-22,"Adult","Male",2022,"GA",416.840144014571,"3Post_Hunt"
"2016",9532,2022-05-23,"Adult","Male",2022,"GA",191.586472111297,"3Post_Hunt"
"2017",9532,2022-05-24,"Adult","Male",2022,"GA",278.041787302972,"3Post_Hunt"
"2018",9532,2022-05-25,"Adult","Male",2022,"GA",280.838383260459,"3Post_Hunt"
"2019",9532,2022-05-26,"Adult","Male",2022,"GA",271.282562922883,"3Post_Hunt"
"2020",9532,2022-05-27,"Adult","Male",2022,"GA",245.502439172527,"3Post_Hunt"
"2021",9532,2022-05-28,"Adult","Male",2022,"GA",815.929382238298,"3Post_Hunt"
"2022",9532,2022-05-29,"Adult","Male",2022,"GA",862.100904431001,"3Post_Hunt"
"2023",9532,2022-05-30,"Adult","Male",2022,"GA",809.951828623266,"3Post_Hunt"
"2024",9532,2022-05-31,"Adult","Male",2022,"GA",859.874504872928,"3Post_Hunt"
"2025",9532,2022-06-01,"Adult","Male",2022,"GA",831.418504213416,"3Post_Hunt"
"2026",9532,2022-06-02,"Adult","Male",2022,"GA",735.955739780504,"3Post_Hunt"
"2027",9532,2022-06-03,"Adult","Male",2022,"GA",374.091537593873,"3Post_Hunt"
"2028",9532,2022-06-04,"Adult","Male",2022,"GA",134.872174809156,"3Post_Hunt"
"2029",9532,2022-06-05,"Adult","Male",2022,"GA",167.778953733089,"3Post_Hunt"
"2030",9532,2022-06-06,"Adult","Male",2022,"GA",311.541093286739,"3Post_Hunt"
"2031",9532,2022-06-07,"Adult","Male",2022,"GA",162.30142307141,"3Post_Hunt"
"2032",9532,2022-06-08,"Adult","Male",2022,"GA",394.943230794622,"3Post_Hunt"
"2033",9532,2022-06-09,"Adult","Male",2022,"GA",259.450676303936,"3Post_Hunt"
"2034",9532,2022-06-10,"Adult","Male",2022,"GA",407.405876294859,"3Post_Hunt"
"2035",9532,2022-06-11,"Adult","Male",2022,"GA",214.068494836005,"3Post_Hunt"
"2036",9532,2022-06-12,"Adult","Male",2022,"GA",240.557141327213,"3Post_Hunt"
"2037",9532,2022-06-13,"Adult","Male",2022,"GA",275.665492082127,"3Post_Hunt"
"2038",9532,2022-06-14,"Adult","Male",2022,"GA",843.594021392933,"3Post_Hunt"
"2039",9532,2022-06-15,"Adult","Male",2022,"GA",227.472172827348,"3Post_Hunt"
"2040",9532,2022-06-16,"Adult","Male",2022,"GA",320.579543565434,"3Post_Hunt"
"2041",9532,2022-06-17,"Adult","Male",2022,"GA",887.444963885118,"3Post_Hunt"
"2042",9532,2022-06-18,"Adult","Male",2022,"GA",820.265574406505,"3Post_Hunt"
"2043",9532,2022-06-19,"Adult","Male",2022,"GA",433.650296411504,"3Post_Hunt"
"2044",9532,2022-06-20,"Adult","Male",2022,"GA",647.092175245454,"3Post_Hunt"
"2045",9532,2022-06-21,"Adult","Male",2022,"GA",945.713978065742,"3Post_Hunt"
"2046",9532,2022-06-22,"Adult","Male",2022,"GA",885.162704727202,"3Post_Hunt"
"2047",9532,2022-06-23,"Adult","Male",2022,"GA",670.311903745162,"3Post_Hunt"
"2048",9532,2022-06-24,"Adult","Male",2022,"GA",820.965965074053,"3Post_Hunt"
"2049",9532,2022-06-25,"Adult","Male",2022,"GA",847.671520932548,"3Post_Hunt"
"2050",9532,2022-06-26,"Adult","Male",2022,"GA",720.749329693887,"3Post_Hunt"
"2051",9532,2022-06-27,"Adult","Male",2022,"GA",423.826389124082,"3Post_Hunt"
"2052",9532,2022-06-28,"Adult","Male",2022,"GA",478.996125666588,"3Post_Hunt"
"2053",9532,2022-06-29,"Adult","Male",2022,"GA",452.606984229871,"3Post_Hunt"
"2054",9532,2022-06-30,"Adult","Male",2022,"GA",418.896872942467,"3Post_Hunt"
"2055",9532,2022-07-01,"Adult","Male",2022,"GA",452.327159993038,"3Post_Hunt"
"2056",9532,2022-07-02,"Adult","Male",2022,"GA",483.280016440655,"3Post_Hunt"
"2057",9532,2022-07-03,"Adult","Male",2022,"GA",492.994571858736,"3Post_Hunt"
"2058",9532,2022-07-04,"Adult","Male",2022,"GA",713.342819768148,"3Post_Hunt"
"2059",9532,2022-07-05,"Adult","Male",2022,"GA",695.467197280381,"3Post_Hunt"
"2060",9532,2022-07-06,"Adult","Male",2022,"GA",689.320565572542,"3Post_Hunt"
"2061",9532,2022-07-07,"Adult","Male",2022,"GA",813.485988941248,"3Post_Hunt"
"2062",9532,2022-07-08,"Adult","Male",2022,"GA",1002.47530415111,"3Post_Hunt"
"2063",9532,2022-07-09,"Adult","Male",2022,"GA",746.832288155893,"3Post_Hunt"
"2064",9532,2022-07-10,"Adult","Male",2022,"GA",625.476156994291,"3Post_Hunt"
"2065",9532,2022-07-11,"Adult","Male",2022,"GA",629.535600772175,"3Post_Hunt"
"2066",9532,2022-07-12,"Adult","Male",2022,"GA",447.318350563762,"3Post_Hunt"
"2067",9532,2022-07-13,"Adult","Male",2022,"GA",763.766358095114,"3Post_Hunt"
"2068",9532,2022-07-14,"Adult","Male",2022,"GA",806.3320964899,"3Post_Hunt"
"2069",9532,2022-07-15,"Adult","Male",2022,"GA",574.199892633703,"3Post_Hunt"
"2070",9532,2022-07-16,"Adult","Male",2022,"GA",1096.05628153132,"3Post_Hunt"
"2071",9532,2022-07-17,"Adult","Male",2022,"GA",720.413579762289,"3Post_Hunt"
"2072",9532,2022-07-18,"Adult","Male",2022,"GA",192.829926762486,"3Post_Hunt"
"2073",9532,2022-07-19,"Adult","Male",2022,"GA",207.298049725341,"3Post_Hunt"
"2074",9532,2022-07-20,"Adult","Male",2022,"GA",245.797622342395,"3Post_Hunt"
"2075",9532,2022-07-21,"Adult","Male",2022,"GA",204.753769506298,"3Post_Hunt"
"2076",9532,2022-07-22,"Adult","Male",2022,"GA",236.685488091025,"3Post_Hunt"
"2077",9532,2022-07-23,"Adult","Male",2022,"GA",471.035508670908,"3Post_Hunt"
"2078",9532,2022-07-24,"Adult","Male",2022,"GA",893.677849981111,"3Post_Hunt"
"2079",9532,2022-07-25,"Adult","Male",2022,"GA",523.651727171929,"3Post_Hunt"
"2080",9532,2022-07-26,"Adult","Male",2022,"GA",202.671127451323,"3Post_Hunt"
"2081",9532,2022-07-27,"Adult","Male",2022,"GA",388.395998519327,"3Post_Hunt"
"2082",9532,2022-07-28,"Adult","Male",2022,"GA",177.077970838703,"3Post_Hunt"
"2083",9532,2022-07-29,"Adult","Male",2022,"GA",117.596844190904,"3Post_Hunt"
"2084",9532,2022-07-30,"Adult","Male",2022,"GA",201.040157580689,"3Post_Hunt"
"2085",9532,2022-07-31,"Adult","Male",2022,"GA",545.104774089124,"3Post_Hunt"
"2086",9535,2022-03-01,"Adult","Male",2022,"GA",559.068812820109,"1Pre_Hunt"
"2087",9535,2022-03-02,"Adult","Male",2022,"GA",506.719772915618,"1Pre_Hunt"
"2088",9535,2022-03-03,"Adult","Male",2022,"GA",445.977514918726,"1Pre_Hunt"
"2089",9535,2022-03-04,"Adult","Male",2022,"GA",508.120689786723,"1Pre_Hunt"
"2090",9535,2022-03-05,"Adult","Male",2022,"GA",526.381609172782,"1Pre_Hunt"
"2091",9535,2022-03-06,"Adult","Male",2022,"GA",393.066388352885,"1Pre_Hunt"
"2092",9535,2022-03-07,"Adult","Male",2022,"GA",672.987083963223,"1Pre_Hunt"
"2093",9535,2022-03-08,"Adult","Male",2022,"GA",818.420295403326,"1Pre_Hunt"
"2094",9535,2022-03-09,"Adult","Male",2022,"GA",741.360807052249,"1Pre_Hunt"
"2095",9535,2022-03-10,"Adult","Male",2022,"GA",355.823313120185,"1Pre_Hunt"
"2096",9535,2022-03-11,"Adult","Male",2022,"GA",225.702762635963,"1Pre_Hunt"
"2097",9535,2022-03-12,"Adult","Male",2022,"GA",310.309265607675,"1Pre_Hunt"
"2098",9535,2022-03-13,"Adult","Male",2022,"GA",550.497696009352,"1Pre_Hunt"
"2099",9535,2022-03-14,"Adult","Male",2022,"GA",530.743494888928,"1Pre_Hunt"
"2100",9535,2022-03-15,"Adult","Male",2022,"GA",249.044393797432,"1Pre_Hunt"
"2101",9535,2022-03-16,"Adult","Male",2022,"GA",118.250823771214,"1Pre_Hunt"
"2102",9535,2022-03-17,"Adult","Male",2022,"GA",478.84378446347,"1Pre_Hunt"
"2103",9535,2022-03-18,"Adult","Male",2022,"GA",592.811978886962,"1Pre_Hunt"
"2104",9535,2022-03-19,"Adult","Male",2022,"GA",534.292264992724,"1Pre_Hunt"
"2105",9535,2022-03-20,"Adult","Male",2022,"GA",872.080003065672,"1Pre_Hunt"
"2106",9535,2022-03-21,"Adult","Male",2022,"GA",583.996953522765,"1Pre_Hunt"
"2107",9535,2022-03-22,"Adult","Male",2022,"GA",399.115055454267,"1Pre_Hunt"
"2108",9535,2022-03-23,"Adult","Male",2022,"GA",1320.61570388651,"1Pre_Hunt"
"2109",9535,2022-03-24,"Adult","Male",2022,"GA",535.018139058045,"1Pre_Hunt"
"2110",9535,2022-03-25,"Adult","Male",2022,"GA",503.792805914589,"1Pre_Hunt"
"2111",9535,2022-03-26,"Adult","Male",2022,"GA",657.824413590819,"1Pre_Hunt"
"2112",9535,2022-03-27,"Adult","Male",2022,"GA",718.192965988964,"1Pre_Hunt"
"2113",9535,2022-03-28,"Adult","Male",2022,"GA",687.481153149348,"1Pre_Hunt"
"2114",9535,2022-03-29,"Adult","Male",2022,"GA",702.109543536942,"1Pre_Hunt"
"2115",9535,2022-03-30,"Adult","Male",2022,"GA",763.041377011261,"1Pre_Hunt"
"2116",9535,2022-03-31,"Adult","Male",2022,"GA",735.762927229981,"1Pre_Hunt"
"2117",9535,2022-04-01,"Adult","Male",2022,"GA",646.924666345724,"1Pre_Hunt"
"2118",9535,2022-04-02,"Adult","Male",2022,"GA",645.97191396661,"1Pre_Hunt"
"2119",9535,2022-04-03,"Adult","Male",2022,"GA",669.971330364492,"1Pre_Hunt"
"2120",9535,2022-04-04,"Adult","Male",2022,"GA",638.697423595023,"1Pre_Hunt"
"2121",9535,2022-04-05,"Adult","Male",2022,"GA",597.662312667926,"1Pre_Hunt"
"2122",9535,2022-04-06,"Adult","Male",2022,"GA",597.085569490739,"1Pre_Hunt"
"2123",9535,2022-04-07,"Adult","Male",2022,"GA",582.37359590458,"1Pre_Hunt"
"2124",9535,2022-04-08,"Adult","Male",2022,"GA",665.980368143871,"1Pre_Hunt"
"2125",9535,2022-04-09,"Adult","Male",2022,"GA",1052.63619493615,"2Hunt"
"2126",9535,2022-04-10,"Adult","Male",2022,"GA",1713.98547070791,"2Hunt"
"2127",9535,2022-04-11,"Adult","Male",2022,"GA",1824.05430018662,"2Hunt"
"2128",9535,2022-04-12,"Adult","Male",2022,"GA",1816.95518508123,"2Hunt"
"2129",9535,2022-04-13,"Adult","Male",2022,"GA",940.376145717394,"2Hunt"
"2130",9535,2022-04-14,"Adult","Male",2022,"GA",552.904710757636,"2Hunt"
"2131",9535,2022-04-15,"Adult","Male",2022,"GA",682.701945866778,"2Hunt"
"2132",9535,2022-04-16,"Adult","Male",2022,"GA",740.756292691865,"2Hunt"
"2133",9535,2022-04-17,"Adult","Male",2022,"GA",489.082455940644,"2Hunt"
"2134",9535,2022-04-18,"Adult","Male",2022,"GA",559.391861776116,"2Hunt"
"2135",9535,2022-04-19,"Adult","Male",2022,"GA",643.883059128977,"2Hunt"
"2136",9535,2022-04-20,"Adult","Male",2022,"GA",707.214120271039,"2Hunt"
"2137",9535,2022-04-21,"Adult","Male",2022,"GA",628.344527649305,"2Hunt"
"2138",9535,2022-04-22,"Adult","Male",2022,"GA",487.827444727698,"2Hunt"
"2139",9535,2022-04-23,"Adult","Male",2022,"GA",680.103939729008,"2Hunt"
"2140",9535,2022-04-24,"Adult","Male",2022,"GA",578.899370919535,"2Hunt"
"2141",9535,2022-04-25,"Adult","Male",2022,"GA",618.280749114731,"2Hunt"
"2142",9535,2022-04-26,"Adult","Male",2022,"GA",711.007090156099,"2Hunt"
"2143",9535,2022-04-27,"Adult","Male",2022,"GA",735.986964655105,"2Hunt"
"2144",9535,2022-04-28,"Adult","Male",2022,"GA",755.02725352635,"2Hunt"
"2145",9535,2022-04-29,"Adult","Male",2022,"GA",718.797155384116,"2Hunt"
"2146",9535,2022-04-30,"Adult","Male",2022,"GA",760.406847178926,"2Hunt"
"2147",9535,2022-05-01,"Adult","Male",2022,"GA",1005.05850909737,"2Hunt"
"2148",9535,2022-05-02,"Adult","Male",2022,"GA",1361.28942401496,"2Hunt"
"2149",9535,2022-05-03,"Adult","Male",2022,"GA",752.391004539241,"2Hunt"
"2150",9535,2022-05-04,"Adult","Male",2022,"GA",687.105496374241,"2Hunt"
"2151",9535,2022-05-05,"Adult","Male",2022,"GA",750.015036435275,"2Hunt"
"2152",9535,2022-05-06,"Adult","Male",2022,"GA",1209.74628393598,"2Hunt"
"2153",9535,2022-05-07,"Adult","Male",2022,"GA",1660.62099497718,"2Hunt"
"2154",9535,2022-05-08,"Adult","Male",2022,"GA",644.768914913801,"2Hunt"
"2155",9535,2022-05-09,"Adult","Male",2022,"GA",687.924938765472,"2Hunt"
"2156",9535,2022-05-10,"Adult","Male",2022,"GA",604.394694758791,"2Hunt"
"2157",9535,2022-05-11,"Adult","Male",2022,"GA",577.540478163951,"2Hunt"
"2158",9535,2022-05-12,"Adult","Male",2022,"GA",467.5824670649,"2Hunt"
"2159",9535,2022-05-13,"Adult","Male",2022,"GA",536.876624505258,"2Hunt"
"2160",9535,2022-05-14,"Adult","Male",2022,"GA",426.203548113055,"2Hunt"
"2161",9535,2022-05-15,"Adult","Male",2022,"GA",607.511238626596,"2Hunt"
"2162",9535,2022-05-16,"Adult","Male",2022,"GA",611.416756508647,"3Post_Hunt"
"2163",9535,2022-05-17,"Adult","Male",2022,"GA",436.57850543932,"3Post_Hunt"
"2164",9535,2022-05-18,"Adult","Male",2022,"GA",529.312406693717,"3Post_Hunt"
"2165",9535,2022-05-19,"Adult","Male",2022,"GA",673.139553410986,"3Post_Hunt"
"2166",9535,2022-05-20,"Adult","Male",2022,"GA",597.392812917664,"3Post_Hunt"
"2167",9535,2022-05-21,"Adult","Male",2022,"GA",452.785713032659,"3Post_Hunt"
"2168",9535,2022-05-22,"Adult","Male",2022,"GA",196.437374550087,"3Post_Hunt"
"2169",9535,2022-05-23,"Adult","Male",2022,"GA",421.131736848379,"3Post_Hunt"
"2170",9535,2022-05-24,"Adult","Male",2022,"GA",385.895345010392,"3Post_Hunt"
"2171",9535,2022-05-25,"Adult","Male",2022,"GA",415.794902563189,"3Post_Hunt"
"2172",9535,2022-05-26,"Adult","Male",2022,"GA",519.954126747922,"3Post_Hunt"
"2173",9535,2022-05-27,"Adult","Male",2022,"GA",366.146023156326,"3Post_Hunt"
"2174",9535,2022-05-28,"Adult","Male",2022,"GA",351.76903549018,"3Post_Hunt"
"2175",9535,2022-05-29,"Adult","Male",2022,"GA",407.421636718662,"3Post_Hunt"
"2176",9535,2022-05-30,"Adult","Male",2022,"GA",583.816752438093,"3Post_Hunt"
"2177",9535,2022-05-31,"Adult","Male",2022,"GA",353.573754788997,"3Post_Hunt"
"2178",9535,2022-06-01,"Adult","Male",2022,"GA",412.79406659819,"3Post_Hunt"
"2179",9535,2022-06-02,"Adult","Male",2022,"GA",586.47192726158,"3Post_Hunt"
"2180",9535,2022-06-03,"Adult","Male",2022,"GA",600.634857008853,"3Post_Hunt"
"2181",9535,2022-06-04,"Adult","Male",2022,"GA",572.690939335263,"3Post_Hunt"
"2182",9535,2022-06-05,"Adult","Male",2022,"GA",514.757210123958,"3Post_Hunt"
"2183",9535,2022-06-06,"Adult","Male",2022,"GA",390.574677250506,"3Post_Hunt"
"2184",9535,2022-06-07,"Adult","Male",2022,"GA",395.485059249178,"3Post_Hunt"
"2185",9535,2022-06-08,"Adult","Male",2022,"GA",492.334912690226,"3Post_Hunt"
"2186",9535,2022-06-09,"Adult","Male",2022,"GA",510.829404027126,"3Post_Hunt"
"2187",9535,2022-06-10,"Adult","Male",2022,"GA",470.692089991343,"3Post_Hunt"
"2188",9535,2022-06-11,"Adult","Male",2022,"GA",350.198031253802,"3Post_Hunt"
"2189",9535,2022-06-12,"Adult","Male",2022,"GA",334.677826543973,"3Post_Hunt"
"2190",9535,2022-06-13,"Adult","Male",2022,"GA",447.6007460482,"3Post_Hunt"
"2191",9535,2022-06-14,"Adult","Male",2022,"GA",605.812816478664,"3Post_Hunt"
"2192",9535,2022-06-15,"Adult","Male",2022,"GA",601.796196275671,"3Post_Hunt"
"2193",9535,2022-06-16,"Adult","Male",2022,"GA",613.583362307595,"3Post_Hunt"
"2194",9535,2022-06-17,"Adult","Male",2022,"GA",556.964126865332,"3Post_Hunt"
"2195",9535,2022-06-18,"Adult","Male",2022,"GA",460.476176431025,"3Post_Hunt"
"2196",9535,2022-06-19,"Adult","Male",2022,"GA",581.914749764034,"3Post_Hunt"
"2197",9535,2022-06-20,"Adult","Male",2022,"GA",525.962385336197,"3Post_Hunt"
"2198",9535,2022-06-21,"Adult","Male",2022,"GA",488.585159406578,"3Post_Hunt"
"2199",9535,2022-06-22,"Adult","Male",2022,"GA",573.555976191375,"3Post_Hunt"
"2200",9535,2022-06-23,"Adult","Male",2022,"GA",485.496322717741,"3Post_Hunt"
"2201",9535,2022-06-24,"Adult","Male",2022,"GA",569.583715203386,"3Post_Hunt"
"2202",9535,2022-06-25,"Adult","Male",2022,"GA",676.397057434891,"3Post_Hunt"
"2203",9535,2022-06-26,"Adult","Male",2022,"GA",662.910029892272,"3Post_Hunt"
"2204",9535,2022-06-27,"Adult","Male",2022,"GA",617.241970061744,"3Post_Hunt"
"2205",9535,2022-06-28,"Adult","Male",2022,"GA",619.405099199613,"3Post_Hunt"
"2206",9535,2022-06-29,"Adult","Male",2022,"GA",506.265750125048,"3Post_Hunt"
"2207",9535,2022-06-30,"Adult","Male",2022,"GA",591.413873534273,"3Post_Hunt"
"2208",9535,2022-07-01,"Adult","Male",2022,"GA",632.064285185157,"3Post_Hunt"
"2209",9535,2022-07-02,"Adult","Male",2022,"GA",617.058246255693,"3Post_Hunt"
"2210",9535,2022-07-03,"Adult","Male",2022,"GA",650.451087320532,"3Post_Hunt"
"2211",9535,2022-07-04,"Adult","Male",2022,"GA",609.189272761981,"3Post_Hunt"
"2212",9535,2022-07-05,"Adult","Male",2022,"GA",611.674396196948,"3Post_Hunt"
"2213",9535,2022-07-06,"Adult","Male",2022,"GA",665.254025430033,"3Post_Hunt"
"2214",9535,2022-07-07,"Adult","Male",2022,"GA",530.168262212718,"3Post_Hunt"
"2215",9535,2022-07-08,"Adult","Male",2022,"GA",474.059214487584,"3Post_Hunt"
"2216",9535,2022-07-09,"Adult","Male",2022,"GA",477.450696482972,"3Post_Hunt"
"2217",9535,2022-07-10,"Adult","Male",2022,"GA",334.698496427623,"3Post_Hunt"
"2218",9535,2022-07-11,"Adult","Male",2022,"GA",606.476356804914,"3Post_Hunt"
"2219",9535,2022-07-12,"Adult","Male",2022,"GA",511.477154758673,"3Post_Hunt"
"2220",9535,2022-07-13,"Adult","Male",2022,"GA",585.195246186924,"3Post_Hunt"
"2221",9535,2022-07-14,"Adult","Male",2022,"GA",514.635532972398,"3Post_Hunt"
"2222",9535,2022-07-15,"Adult","Male",2022,"GA",577.356182176269,"3Post_Hunt"
"2223",9535,2022-07-16,"Adult","Male",2022,"GA",585.920909173884,"3Post_Hunt"
"2224",9535,2022-07-17,"Adult","Male",2022,"GA",604.575958889719,"3Post_Hunt"
"2225",9535,2022-07-18,"Adult","Male",2022,"GA",635.016308264916,"3Post_Hunt"
"2226",9535,2022-07-19,"Adult","Male",2022,"GA",569.07571595167,"3Post_Hunt"
"2227",9535,2022-07-20,"Adult","Male",2022,"GA",567.900309783218,"3Post_Hunt"
"2228",9535,2022-07-21,"Adult","Male",2022,"GA",495.286529558523,"3Post_Hunt"
"2229",9535,2022-07-22,"Adult","Male",2022,"GA",464.89158549606,"3Post_Hunt"
"2230",9535,2022-07-23,"Adult","Male",2022,"GA",549.163273826712,"3Post_Hunt"
"2231",9535,2022-07-24,"Adult","Male",2022,"GA",301.209230982396,"3Post_Hunt"
"2232",9535,2022-07-25,"Adult","Male",2022,"GA",492.844649105592,"3Post_Hunt"
"2233",9535,2022-07-26,"Adult","Male",2022,"GA",544.593474210434,"3Post_Hunt"
"2234",9535,2022-07-27,"Adult","Male",2022,"GA",617.015389667703,"3Post_Hunt"
"2235",9535,2022-07-28,"Adult","Male",2022,"GA",607.129258537876,"3Post_Hunt"
"2236",9535,2022-07-29,"Adult","Male",2022,"GA",601.459751008881,"3Post_Hunt"
"2237",9535,2022-07-30,"Adult","Male",2022,"GA",627.529346561336,"3Post_Hunt"
"2238",9535,2022-07-31,"Adult","Male",2022,"GA",451.355833380935,"3Post_Hunt"
"2239",10269,2022-03-01,"Adult","Male",2022,"GA",5286.06452719187,"1Pre_Hunt"
"2240",10269,2022-03-02,"Adult","Male",2022,"GA",5497.48564123514,"1Pre_Hunt"
"2241",10269,2022-03-03,"Adult","Male",2022,"GA",5087.21490249361,"1Pre_Hunt"
"2242",10269,2022-03-04,"Adult","Male",2022,"GA",3916.04352201537,"1Pre_Hunt"
"2243",10269,2022-03-05,"Adult","Male",2022,"GA",1173.78518355758,"1Pre_Hunt"
"2244",10269,2022-03-06,"Adult","Male",2022,"GA",462.852267773954,"1Pre_Hunt"
"2245",10269,2022-03-07,"Adult","Male",2022,"GA",458.102033023061,"1Pre_Hunt"
"2246",10269,2022-03-08,"Adult","Male",2022,"GA",312.727587711431,"1Pre_Hunt"
"2247",10269,2022-03-09,"Adult","Male",2022,"GA",863.582423446459,"1Pre_Hunt"
"2248",10269,2022-03-10,"Adult","Male",2022,"GA",1988.43026898791,"1Pre_Hunt"
"2249",10269,2022-03-11,"Adult","Male",2022,"GA",1809.20310097335,"1Pre_Hunt"
"2250",10269,2022-03-12,"Adult","Male",2022,"GA",1692.17613381939,"1Pre_Hunt"
"2251",10269,2022-03-13,"Adult","Male",2022,"GA",1388.38655592595,"1Pre_Hunt"
"2252",10269,2022-03-14,"Adult","Male",2022,"GA",1941.9081206353,"1Pre_Hunt"
